team_name,weather_metric,match_metric,average_weather_metric,average_match_metric,team_average_match_metric,team_average_weather_metric,correlation
Middlesbrough,feels_like_temperature,team_match_high_press_shots_conceded,9.385539814362481,2.6123860677083335,2.869565217391304,8.5,-0.12196719101188172
Middlesbrough,feels_like_temperature,team_match_passing_ratio,9.385539814362481,0.6136391983608814,0.6577495771817133,8.5,0.206817946208309
Wolverhampton Wanderers,total_rainfall_amount_previous_hour,team_match_directness,0.11250610649731316,0.8533870051767677,0.8631096823684209,0.0692982456140351,-0.1235715529875944
Wolverhampton Wanderers,total_rainfall_amount_previous_hour,team_match_pace_towards_goal,0.11250610649731316,2.711043596569112,2.889530815001195,0.0692982456140351,0.011111594911356477
Wolverhampton Wanderers,total_rainfall_amount_previous_hour,team_match_gk_pass_distance,0.11250610649731316,43.0381615764974,39.07925371052631,0.0692982456140351,-0.07071520531391919
Wolverhampton Wanderers,total_rainfall_amount_previous_hour,team_match_gk_long_pass_ratio,0.11250610649731316,0.3935310848294425,0.33476418469222846,0.0692982456140351,-0.0682133467374101
Wolverhampton Wanderers,total_rainfall_amount_previous_hour,team_match_ball_in_play_time,0.11250610649731316,53.375021955403646,56.185594315789466,0.0692982456140351,-0.00911351121996299
Wolverhampton Wanderers,total_rainfall_amount_previous_hour,team_match_dribble_ratio,0.11250610649731316,0.5133860948715331,0.57343145227098,0.0692982456140351,0.19277402124207235
Wolverhampton Wanderers,total_rainfall_amount_previous_hour,team_match_high_press_shots_conceded,0.11250610649731316,2.6123860677083335,2.8947368421052633,0.0692982456140351,0.005327531485602286
Wolverhampton Wanderers,total_rainfall_amount_previous_hour,team_match_passing_ratio,0.11250610649731316,0.6136391983608814,0.7031405490282912,0.0692982456140351,-0.11568138211784387
Wolverhampton Wanderers,wind_speed_10m,team_match_directness,4.286630841882429,0.8533870051767677,0.8631096823684209,4.561403508771929,0.13277997989882595
Wolverhampton Wanderers,wind_speed_10m,team_match_pace_towards_goal,4.286630841882429,2.711043596569112,2.889530815001195,4.561403508771929,-0.10718636559487446
Wolverhampton Wanderers,wind_speed_10m,team_match_gk_pass_distance,4.286630841882429,43.0381615764974,39.07925371052631,4.561403508771929,0.06155291239726314
Wolverhampton Wanderers,wind_speed_10m,team_match_gk_long_pass_ratio,4.286630841882429,0.3935310848294425,0.33476418469222846,4.561403508771929,0.0644836613543159
Wolverhampton Wanderers,wind_speed_10m,team_match_ball_in_play_time,4.286630841882429,53.375021955403646,56.185594315789466,4.561403508771929,-0.018953186061776147
Wolverhampton Wanderers,wind_speed_10m,team_match_dribble_ratio,4.286630841882429,0.5133860948715331,0.57343145227098,4.561403508771929,-0.16006981074587656
